finding_id,is_on_topic,reasoning_note
finding-549,1,"Afrika-Gipfel Kenia Macron neue Partner Strategie — direct"
finding-1174,1,"Africa Forward Nairobi sommet coorganisé Kenya France — direct"
finding-20,1,"Kenya hosts France Macron relationship matters Nairobi — direct"
finding-185,1,"France African Summit Kenya diversify alliances Nairobi — direct"
finding-525,1,"In Nairobi Macron ends decade of France-Africa turmoil — direct"
finding-1051,1,"Changing geopolitics France's Macron kicks off Kenya Africa Forward — direct"
finding-489,1,"France turns to Africa strategic partnerships post-Sahel — direct"
finding-193,1,"Kenya France sign 11 deals Ruto Looking Forward partnership — direct"
finding-819,1,"Tinubu arrives Kenya Africa Forward Summit participate — direct"
finding-169,1,"French President Macron morning run Kipchoge Nairobi summit — direct"
finding-168,0,"EU 1bn Africa Package Ghana Global Gateway — different EU-Africa announcement"
finding-1176,0,"UE ministres européens homologue syrien Bruxelles dialogue"
finding-824,0,"Nigerian newspapers review Jonathan 2027 declaration"
finding-179,0,"Kenya manufacturing electric vehicles future"
finding-166,0,"All Africa Today digest May 11"
finding-50,0,"Macron French deployment Hormuz coordination Iran"
finding-26,0,"Macron France never considered military Hormuz Iran"
finding-1183,0,"Pèlerins ivoiriens hadj Mecque émotion"
finding-1197,0,"French cinema spooked by far right podcast Brussels"
finding-537,0,"Official development assistance African dependence financial"
finding-624,0,"German defense minister visits Kyiv joint arms"
finding-854,0,"Podcast EUA Brasil relações bilaterais Trump Lula"
finding-151,0,"Germany Defense Minister Pistorius arrives in Kyiv"
finding-87,0,"China readies Trump visit He Lifeng Bessent Seoul"
finding-481,0,"Germany news Pistorius Kyiv pro-Palestinian Stuttgart"
finding-1164,0,"Nutrition manger varié chronique Dakar"
finding-172,0,"Kenya Ruto signs Income Tax SEZ Technopolis Bills"
finding-1186,0,"Sénégal déminage Casamance reprise"
finding-177,0,"Togo Mercator African Representation UN map debate"
finding-544,0,"Polens Ex-Minister Ziobro flieht Ungarn USA"
finding-186,0,"Uganda specialist doctors critical shortage Aceng"
finding-676,0,"Polish exmin Ziobro Hungary asylum Orbán España"
finding-165,0,"Africa women's leadership immunization progress"
finding-741,0,"Historia Europa hora cenar Barbero ensayo"
finding-188,0,"Kenya Ruto signs new tax investment laws foreign capital"
finding-36,0,"Anadolu Morning Briefing May 11"
finding-734,0,"Jorge Martín MotoGP triunfo GP Francia Le Mans"
finding-1160,0,"Trump's cuts pushing UN out of Geneva Palais des Nations"
finding-143,0,"CinC Syrskyi inspects Khartia Kupiansk drones"
finding-349,0,"Bessent visit Seoul ahead Trump-Xi summit"
finding-37,0,"Venezuela acting president Netherlands ICJ Essequibo"
finding-954,0,"Bruselas actualizar reglas ayudas públicas aeropuertos"
finding-1181,0,"Edouard Philippe campagne Reims Horizons discours"
finding-399,0,"Bessent visit Seoul ahead Trump-Xi summit duplicate"
finding-187,0,"Kenya IEBC ballot May 14 By-Elections"
finding-936,0,"Deputada SP convite Vaticano clima cúpula"
finding-171,0,"Kenya Doctors KMPDU demand 55% salary increase"
finding-170,0,"Kenya Parliament Finance Bill 2026 public views"
