finding_id,is_on_topic,reasoning_note
finding-605,1,"Путин Шредер предпочтительный переговорщик Германия отвергла — direct"
finding-621,1,"EU Ukraine reject Schroeder mediator Kallas lobbyist — direct"
finding-490,1,"No comment after Schröder named by Putin for Ukraine talks — direct"
finding-631,1,"Germany skeptical Putin proposal Schroeder mediator Ukraine — direct"
finding-486,1,"Could German ex-leader Schröder really negotiate Ukraine peace — direct"
finding-563,1,"Putin schlägt Schröder als Vermittler vor gemischt Reaktionen — direct"
finding-1193,1,"EU's Kallas rejects Schröder Russia-Ukraine negotiator — direct"
finding-133,1,"EU Ministers to Discuss Direct Talks Russia Putin Schröder — direct"
finding-145,1,"Ukraine firmly rejects Schröder as EU negotiator Sybiha — direct"
finding-150,1,"Russia has no right to appoint EU negotiator Kallas Schröder lobbyist — direct"
finding-444,1,"EU Kallas criticises Putin very cynical Schröder coordinate talks — direct"
finding-608,0,"Sokurov Venice Biennale conference cancelled"
finding-606,0,"Война 1537-й день перемирия нарушения ceasefire"
finding-627,0,"Ukraine respond in kind if Russia refrains mass aerial Zelensky"
finding-426,0,"Putin says Ukraine conflict coming to end West backing Zelensky"
finding-47,0,"Zelenskyy says Ukraine pushed Putin toward potential meeting"
finding-479,0,"Germany business community frustrated Merz chancellorship"
finding-131,0,"Ukraine Russia accuse each other breaking US-brokered ceasefire"
finding-646,0,"Deutschland über alles German rearmament NATO"
finding-559,0,"Söder Bayern Entlastungsprämie tot Regierung"
finding-589,0,"Ukraine армейская реформа Зеленский Федоров"
finding-18,0,"Things not going well for Russia stalled advance economic"
finding-620,0,"EU backs Ukraine war compensation Russian frozen assets Canada"
finding-645,0,"Moscow expects explanations from Yerevan over Zelensky's statements"
finding-578,0,"Russland Bundesregierung Organisierte Kriminalität gezielte Tötungen"
finding-619,0,"Ukraine POW exchange list US guarantees deal Zelensky"
finding-602,0,"Зеленский Путин готов к реальным переговорам подтолкнули"
finding-550,0,"Pistorius neue Waffensysteme mit der Ukraine bauen"
finding-521,0,"ECB UniCredit Commerzbank German opposition single market"
finding-803,0,"Armenia thumbs nose Kremlin EU endorsement"
finding-594,0,"Politico EU sanctions Кирилл патриарх"
finding-1197,0,"French cinema spooked by far right podcast"
finding-496,1,"Tajani negoziatore lo sceglie Europa non Russia — direct"
finding-1064,0,"Russia Ukraine accuse each other violating 3-day truce"
finding-481,0,"Germany Pistorius Kyiv pro-Palestinian Stuttgart"
finding-1176,0,"UE ministres européens entretiennent homologue syrien Bruxelles"
finding-651,0,"Soviet sacrifice in WWII left out West Moscow second front"
finding-1044,0,"Japan to send officials to Russia May to protect business assets"
finding-666,0,"Rusia y Ucrania mutuamente alto fuego Jersón Zaporiyia"
finding-263,0,"Rusia acusa Ucrania romper tregua tres días mediada EE.UU."
finding-630,0,"Ukraine war Putin almost over Victory ours Putin Red Square"
finding-21,0,"Russia and Ukraine accuse the other of ceasefire violations"
finding-649,0,"Kremlin explains impasse Ukraine peace talks Donbass withdraw"
finding-633,0,"Is Russia still a superpower Victory Day parade analysis"
finding-667,0,"Putinismo borrado crímenes soviéticos Katyn Memorial"
finding-628,0,"Analysis Is Ukraine starting to win war again ISW"
finding-151,0,"Germany Defense Minister Pistorius arrives in Kyiv"
finding-49,0,"Ukraine ready to work with Baltic states Finland airspace drone"
finding-618,0,"Венецианская биеннале репортаж без диалога"
finding-609,0,"Журналистка Кузбасс мать пропавшего Бессмертный полк"
finding-132,0,"UK sanctions Russian disinformation outfit Armenian elections"
finding-810,0,"Kazakhstan sticking with OPEC Kremlin decision"
finding-142,0,"New EU sanctions against Russia expected by early summer"
finding-624,0,"German defense minister Kyiv joint arms production unmanned"
finding-56,0,"Azerbaijan Aliyev EU border observers Armenia"
finding-596,0,"Касперская Цифровое сопротивление InfoWatch"
finding-138,0,"Ukraine ready send expert team Finland after drone incidents"
finding-607,0,"ФБК Иван Жданов интервью"
finding-955,0,"Reino Unido sanciona 85 personas entidades rusas desinformación"
finding-1167,0,"Ukraine difficile travail identification rapatriement enfants volés"
finding-137,0,"War initiative shifted Ukraine's favor first time three years"
finding-655,0,"Victory Day Europe pro-Ukraine provocations scuffles"
finding-149,0,"EU sanctions Russia abduction Ukrainian children"
finding-144,0,"Ukraine first funds €90 billion EU loan next week"
finding-936,0,"Deputada SP Vaticano clima cúpula"
finding-652,0,"Estonia urges Ukraine to control its drones"
finding-456,0,"Keir Starmer prove doubters wrong leadership speech UK"
finding-141,0,"Germany expand joint deep strike weapons Ukraine Pistorius"
finding-439,0,"Jewish musicians faced abuse over Zionist beliefs royal"
finding-804,0,"Central Asian states abet Russian sanctions-busting"
finding-565,0,"Ärzteverband Schnaps Lizenzshops Alkohol Marburger Bund"
finding-599,0,"Мария Алехина Pussy Riot эмиграция новая книга"
finding-543,0,"DGB-Bundeskongress Fahimi bestätigt Amt Gewerkschaftsbund"
finding-135,0,"Umerov leader-level meeting formats US end war Zelensky"
finding-653,0,"US move troops Germany to Poland Trump Iran"
finding-588,0,"Британия санкции Институт развития интернета"
finding-528,0,"In Madagascar Russia seeks new African stronghold junta"
finding-581,0,"Kerosinmangel Privatjet Iran Krieg"
finding-143,0,"CinC Syrskyi inspects Khartia Kupiansk drones"
finding-26,0,"Macron France never considered military Hormuz Iran"
finding-668,0,"Starmer aferra promesa acercamiento UE rebellion"
finding-561,0,"ARD-Dialogprojekt Miteinander reden statt übereinander"
finding-1032,0,"Corea del Sur OTAN cooperación interoperabilidad"
finding-553,0,"Cum-Ex Hanno Berger Steueranwalt Skandal"
finding-632,0,"Estonia tells Kyiv tighten drone control Ukraine"
finding-163,0,"Rain and thunderstorms Ukraine next week"
finding-542,0,"Schweiz Österreich Top-Ziele deutsche Auswanderer"
finding-598,0,"Трамп ответ Ирана неприемлемым"
finding-958,0,"España coordinación hantavirus Guterres"
finding-50,0,"Macron French deployment Hormuz coordination Iran"
finding-296,0,"Aurangzeb encouraging alternative dispute resolution SC ADR"
