finding_id,is_on_topic,reasoning_note
finding-613,1,"Trade court strikes down Trump 10% universal tariffs — direct"
finding-593,1,"US court fresh blow to Trump 10% global tariff policy — direct"
finding-1219,1,"US trade court rules against Trump's 10% global tariffs — direct"
finding-55,1,"US trade court says Trump's 10% global tariffs are illegal — direct"
finding-638,1,"Court of International Trade 2-1 ruling against Trump tariff — direct"
finding-1035,1,"Tribunal nos EUA contra tarifas globais de 10% Trump — direct (PT)"
finding-469,1,"US trade court rules against Trump's 10 pct global tariffs — direct"
finding-481,1,"US trade court rules against Trump's 10 pct global tariffs — direct"
finding-473,1,"US trade court rules against Trump's 10 pct global tariffs — direct"
finding-665,1,"US-Handelsgericht erklärt Trumps weltweite Zölle für unzulässig — direct"
finding-302,1,"Tribunal de EU bloquea arancel global del 10% por ilegal — direct"
finding-875,1,"Tribunal comercial EE.UU. falla contra arancel universal del 10% — direct"
finding-291,1,"Trump ultimátum a Europa aranceles antes del 4 de julio — direct per summary"
finding-596,1,"Trump gives EU until July 4 to implement trade deal — direct per summary"
finding-491,1,"Trump threatens 'much higher' tariffs on EU if deal not by July 4 — direct"
finding-667,1,"Trump setzt EU Ultimatum für vereinbarten Zoll-Deal — direct"
finding-712,1,"Trump threatens to raise EU tariffs by July 4 (RU) — direct"
finding-515,1,"Trump EU ultimatum plus trade court ruling violated US law — direct"
finding-550,1,"Trump walks back EU trade deal threat deadline July 4 — direct"
finding-1229,1,"Trump says EU has until July 4 to approve trade deal — direct"
finding-1384,1,"The man trying to make Trump's tariffs go on forever — direct policy"
finding-1087,0,"Lula proposes US work group on tariffs — bilateral Brazil-US not universal court"
finding-1097,0,"Trump admin sanctions on Cuba Gaesa and Sherritt — sanctions not tariffs"
finding-330,0,"Trump-Lula meeting recap on aranceles — Brazil bilateral not universal"
finding-629,0,"US businesses urge Trump intervene on EU Product Liability Directive"
finding-1072,0,"Trump-Lula meeting recap broader agenda — primary subject bilateral meeting"
finding-522,0,"Trump on US World Cup 2026 ticket price commentary"
finding-4,0,"Trump says he wouldn't pay 1000 for World Cup ticket"
finding-283,0,"Trump orders review of 53 Mexican consulates in US"
finding-745,0,"US launches new strikes on Iran during ceasefire"
finding-1216,0,"Judge rules humanities-grants cancellation unconstitutional"
finding-979,0,"US and Iran trade fire threatening fragile truce"
finding-1051,0,"STF and US Supreme Court tension on judiciary"
finding-567,0,"Guardian on Trump immigration records lawsuit"
finding-633,0,"Trump downplays threat to Iran ceasefire after exchange"
finding-58,0,"Cuba condemns new US sanctions as economic aggression"
finding-501,0,"Trump says US-Iran ceasefire still in place after Hormuz exchange"
finding-595,0,"US says it struck targets in Iran after attack on warships"
finding-869,0,"Trump-Lula relaunch US-Brazil relationship broader meeting recap"
finding-557,0,"Roger Stone lobbying for Myanmar military junta"
finding-131,0,"Lula won't sideline China in rare-earth refining Brazil-China"
finding-957,0,"American tungsten mining in Kazakhstan Trump family stake"
finding-960,0,"American mining entity seals Kazakhstan tungsten deal"
finding-656,0,"German market report on US-Iran ceasefire test, no tariffs"
finding-981,0,"Live Iran-Israel-US war ceasefire situation no tariffs"
finding-1224,0,"Rail fare to World Cup final stadium cut to 105"
finding-1199,0,"InSight Crime On the Radar Sinaloa indictments roundup"
