finding_id,is_on_topic,reasoning_note
finding-619,1,"Hantavirus outbreak vs COVID public-health framing — direct"
finding-365,1,"Hantavirus outbreak cruise ship timeline cases deaths spread — direct"
finding-1179,1,"Control sanitario EEUU pasajeros vinculados al buque — direct"
finding-1350,1,"WHO Tedros response hantavirus MV Hondius — direct"
finding-308,1,"Rastrean pasajeros del crucero contaminado desde abril — direct"
finding-635,1,"Le Monde glossary on hantavirus terms MV Hondius spotlight — direct"
finding-670,1,"WHO Hantavirus-Ausbruch nicht der Beginn einer Pandemie — direct"
finding-786,1,"Hantavirus desinformación bulos crisis crucero MV Hondius — direct"
finding-988,1,"Brote hantavirus MV Hondius live coverage Canarias — direct"
finding-691,1,"Hantavirus Kreuzfahrtschiff Hondius Briten USA Notfallstufe — direct"
finding-548,1,"Spanish authorities prepare arrival hantavirus cruise — direct"
finding-782,1,"Brote hantavirus directo Gobierno informa caso sospechoso — direct"
finding-108,1,"Asia low hantavirus risk Singapore isolates 2 cruise — direct"
finding-531,1,"How worried should we be about hantavirus passengers exposed — direct"
finding-536,1,"Tenerife resident calls docking hantavirus ship reckless — direct"
finding-1132,1,"Hantavirus MV Hondius Canarias en directo — direct"
finding-48,1,"Hantavirus under control Trump US Level 3 emergency — direct"
finding-507,1,"Third British suspected hantavirus Tristan da Cunha — direct"
finding-9,1,"UK identifies new suspected hantavirus on Tristan da Cunha — direct"
finding-683,1,"Hantavirus Hondius weiter Tote Ansteckung — direct"
finding-1227,1,"How public health officials trace contacts hantavirus — direct"
finding-682,1,"Passagiere gingen nach Hantavirus-Ausbruch von Bord — direct"
finding-83,1,"Spain repatriate guests hantavirus-hit cruise Canaries — direct"
finding-332,1,"Brote hantavirus países sospechosos confirmados — direct"
finding-343,1,"OMS no hay razones epidemia hantavirus — direct"
finding-537,1,"Two Britons evacuated hantavirus-hit ship improving — direct"
finding-861,0,"El Desafío Semanal news quiz that mentions hantavirus — primary subject is the quiz"
finding-948,1,"Türkiye en son hantavirüs gemide ölümle dünya alarma — direct"
finding-783,1,"Puertos Tenerife evacuación crucero brote hantavirus — direct"
finding-766,1,"Captain hantavirus plague ship told passengers dead not infectious — direct"
finding-1095,1,"2018 Argentina hantavirus cumpleaños tragedia cepa Andes — same strain background"
finding-569,0,"NPR multi-topic news roundup US-Iran AND hantavirus — primary not single-topic"
finding-1094,1,"Hantavirus Argentina-OMS choque Milei se 'usa' — direct"
finding-1370,1,"Argentine cherche source foyer hantavirus — direct"
finding-1284,1,"Virus Hanta Andes độc lực mạnh nhất — direct"
finding-784,1,"Fondeo Tenerife 22 países repatriación pasajeros — direct"
finding-534,1,"Operation disembark passengers virus-hit cruise BBC Hedgecoe Tenerife — direct"
finding-785,1,"Gustavo Palacios experto hantavirus Andes virulento — direct"
finding-206,1,"Kenya high alert hantavirus cruise tourism three deaths — direct"
finding-50,1,"Argentina record hantavirus WHO interference Milei climate change — direct"
finding-1086,1,"Devemos nos preocupar com o hantavírus navio cruzeiro — direct"
finding-648,1,"Südafrika sucht Kontaktpersonen Hantavirus-Patientin Hondius — direct"
finding-932,1,"Türkiye'de hantavirüs Sağlık Bakanlığı açıklama — direct"
finding-573,1,"Spain readies evacuations hantavirus-hit cruise Canary 140 — direct"
finding-831,1,"Illa carga contra Feijóo brote hantavirus serenidad ciencia — direct"
finding-404,1,"Two Singapore residents hantavirus-hit cruise test negative — direct"
finding-892,0,"SAHA 2026 TUFAN insansız deniz aracı Yunanistan alarmı — Turkish defense"
finding-1075,1,"Surto 2018 Argentina hantavírus aniversário propagação — direct background"
finding-1107,0,"Sarampión Manhattan Long Island New York measles — different outbreak"
finding-403,1,"Spain first evacuees hantavirus ship repatriated Sunday — direct"
finding-692,0,"Ostsee Wal News Buckelwal Robin Hood Seilen — whale story"
finding-1196,1,"Clavijo exige no se desinfecte barco Canarias Países Bajos — direct"
finding-1335,0,"CrisisWatch ICG On Our Radar weekly conflict roundup"
finding-106,0,"Hong Kong maritime mediation body China-Singapore dispute"
finding-923,0,"SAMSUN 8 ASLİYE HUKUK MAHKEMESİ legal notice"
finding-877,0,"Guardia Civil tocamientos alumnas vascas crucero — different cruise"
