finding_id,is_on_topic,reasoning_note
finding-233,1,"Nunes Marques toma posse na presidência do TSE Mendonça vice — direct"
finding-1067,1,"Kassio toma posse na presidência do TSE ao vivo — direct"
finding-1009,1,"Kassio que agora preside TSE foi a favor manter Bolsonaro elegível — direct"
finding-1059,1,"Kassio toma posse TSE excessos urnas liberdade expressão — direct"
finding-230,1,"Desafio do TSE conter uso ilegal de IA na eleição Nunes Marques — direct"
finding-1057,0,"Pacheco PT não pretende candidato governo MG"
finding-1064,0,"Flávio Bolsonaro recusaria cumprimentar Lula"
finding-1008,0,"Lula mapeamento cargos retaliação centrão Alcolumbre"
finding-328,0,"Equidad electoral presidenta Morena ganadores"
finding-1076,0,"Oposição pede impeachment Moraes redução penas"
finding-1047,0,"Flávio Bolsonaro Cleitinho Minas Gerais aliança"
finding-555,0,"Former private prison official acting ICE chief Venturella"
finding-809,0,"Florentino Pérez convoca elecciones Real Madrid"
finding-1039,1,"Alcolumbre evita bater palmas Messias aplaudido posse TSE — direct"
finding-880,0,"Carlos Ramiro Martínez canciller Guatemala democracia deuda"
finding-277,0,"Sheinbaum políticos investigados EU Adrián de la"
finding-815,0,"Antonio Maíllo PSOE Andalucía fuerza útil"
finding-525,0,"Philippines Duterte ICC Ronald dela Rosa senate refuge"
finding-1017,0,"Bolsonaro isolado aliados acatar indicação filhos Senado"
finding-1075,0,"Lula MP zera imposto taxa blusinhas eleição"
finding-884,0,"Chaves veteranos PSOE andaluz rescate Montero"
finding-224,0,"Flu Inter Cruzeiro vencem Copa do Brasil"
finding-1006,1,"Kassio canta samba festa posse maioria STF não comparece — direct"
finding-1045,0,"Revogação taxa das blusinhas Haddad SP PT"
finding-250,0,"David Venturella nuevo director interino ICE Bush"
finding-1083,0,"Tarcísio PM dentro da legalidade reitoria USP"
finding-621,0,"Marty Makary out as FDA chief turbulent"
finding-273,0,"Florentino Pérez tapa fracaso Real Madrid Riquelme"
finding-810,0,"Florentino Pérez delirio impropio Real Madrid"
finding-822,0,"Supremo niega fijeza temporales sin oposición"
finding-82,0,"Malaysia Abdul Halim Aman anti-corruption new chief"
finding-1125,0,"Designaron presidente vicepresidente Instituto Nacional"
finding-215,0,"APC screens Kwara Governor Abdulrazaq Senate ticket"
finding-288,0,"PAN Sheinbaum consulados EU Morena"
finding-1022,0,"Não acho empresa privatizada Metrô SP"
finding-116,0,"US Food and Drug Commissioner Marty Makary out"
finding-1069,0,"Reliance TCU autorização megaterminal porto"
finding-1303,0,"Cuộc họp báo lịch sử Real Florentino"
finding-1030,0,"Peru segundo turno Keiko Fujimori ex-ministro"
finding-262,0,"Diputada PAN pleito Noroña Alessandra"
finding-1070,0,"Mortes Motorista conduziu prefeitos Brasília"
finding-885,0,"Feijóo Zapatero presidencia llevarse dinero"
finding-1228,0,"Starmer defies calls to resign get on with governing"
finding-1062,0,"Prefeitura SP megashows avenida Paulista"
finding-673,0,"Britischer Premier Starmer Rücktrittsforderungen"
finding-683,0,"Britischer Premier Starmer will im Amt bleiben"
finding-1052,0,"Entidades indústria taxa blusinhas concorrência desleal"
finding-808,0,"Meloni guerras culturales Italia"
finding-201,0,"Kenya leadership performance"
finding-214,0,"Lagos Speaker Obasa joins race Reps seat"
finding-384,0,"Man City Guardiola VAR flip coin"
finding-1404,0,"Ousting Keir Starmer harder than looks party rules"
finding-624,0,"Key House Republican Democrats resign Kiggans radio"
finding-931,0,"TERCAN SULH HUKUK MAHKEMESİ legal notice"
finding-1055,0,"Entenda taxa das blusinhas vaivém imposto"
finding-297,0,"Morena juicio político Maru Campos CIA Chihuahua"
finding-513,0,"Uganda Museveni sworn in record seventh term"
finding-263,0,"Chihuahua Maru Campos legalidad operativo"
finding-1162,0,"Quero Niño Venezuela preso político muerte"
finding-816,0,"Andaluces 17-M problemas credibilidad"
finding-1028,0,"Casa do Patrão Boninho critica cautela"
finding-1275,0,"Guardiola VAR ra quyết định"
finding-949,0,"Süper Lig Emiliano Martinez Yıldırım Fenerbahçe"
finding-841,0,"Marty Makary dimite presiones Kennedy"
finding-855,0,"Yago de la Cierva visita Papa Roma"
finding-753,0,"Истина в ИИ Питер Тиль частный суд Objection.ai"
finding-852,0,"Marco Rubio chándal Maduro avión China"
finding-669,0,"Debatte Rücktritt Starmer spaltet Labour"
finding-998,0,"Bancos juros consignado INSS fórmula automática"
finding-194,0,"Mavoko land cartels fraud Kenya court"
finding-507,0,"Zelensky ex-chief of staff Ukraine corruption Yermak"
finding-750,0,"Прокуратура Украины Ермака арестовать залог"
finding-1255,0,"Himanta Biswa Sarma oath Assam Chief Minister"
finding-968,0,"UK won't interfere 2027 elections preferred party"
finding-1098,0,"Brasil Lula plan crimen organizado EE.UU. designe"
finding-1093,0,"Senado renovação CNH bons condutores"
finding-702,0,"Philipp Türmer Juso Höchstarbeitszeit Wochenarbeitszeit"
finding-1145,0,"Alba Luz Ramos magistrada Nicaragua desaparecida"
finding-1058,0,"Relator redução penas 8/1 Moraes STF Paulinho da Força"
finding-740,0,"Юлия Мендель Зеленского Такер Карлсон интервью"
finding-313,0,"Sheinbaum Manuel N huachicol fiscal Rafael Ojeda"
