finding_id,is_on_topic,reasoning_note
finding-3,1,"Tens of thousands protest Argentina Milei university cuts — direct"
finding-1370,1,"Argentine manifestations université publique coupes — direct"
finding-587,1,"Argentina vast protests against Milei university cuts 600,000 — direct"
finding-1096,1,"Decenas miles argentinos marchan recortes Milei universidades — direct"
finding-12,1,"Argentines protest against Milei defunding public universities — direct"
finding-881,1,"Masiva protesta contra recorte universidad pública Argentina — direct"
finding-1061,1,"Milhares vão às ruas Argentina contra cortes Milei universidades — direct"
finding-231,0,"Vereadores protocolaço fim escala 6x1 Brasil"
finding-1007,0,"Campanha pró-Ypê teorias conspiratórias direita"
finding-880,0,"Carlos Ramiro Martínez canciller Guatemala democracia"
finding-1099,0,"10 millones desplazados América 2025 Chile desastres"
finding-50,0,"Pro-Palestine students France criminalising protest"
finding-620,0,"Nonprofits crisis sector food banks immigrant"
finding-1173,0,"Mayoría españoles culpa pisos turísticos especulación vivienda"
finding-1001,0,"Brasil cafeicultura retardou abolição negro"
finding-205,0,"French national protesters Africa summit Nairobi"
finding-1037,0,"Cancela greve metrô São Paulo"
finding-1148,0,"Federico Otermín municipio escuela universidad Lomas"
finding-1162,0,"Quero Niño Venezuela preso político muerte"
finding-247,0,"Erosión Doctrina Estrada Invisible Coup"
finding-877,0,"Exigencia rendimiento escolar vínculo familiar adolescente"
finding-1032,0,"Leitores Brasil Contra Crime Organizado segurança"
finding-846,0,"Escuela danza Nieves obras línea 7B"
finding-884,0,"Chaves veteranos PSOE andaluz rescate Montero"
finding-815,0,"Antonio Maíllo PSOE Andalucía fuerza útil"
finding-883,0,"Estudiantes Memorial Víctimas terrorismo Carrero Blanco"
finding-870,0,"Atlético derrota Osasuna Lisci"
finding-292,0,"Mexicana Israel Flotilla Global tortura"
finding-252,0,"Telefónica cuentas trimestrales Chile desinversión"
finding-1083,0,"Tarcísio PM legalidade reitoria USP"
finding-825,0,"Eurovisión censura protestas Israel parad el genocidio"
finding-246,0,"Inversión confianza Plan México"
finding-1095,0,"Brasil processos terras raras Bahia"
finding-889,0,"Nevenka Fernández maestra fiscales acoso"
finding-900,0,"Telecinco nueva parrilla verano Lozano"
finding-1200,0,"Persona muerta denunciante caso policías Chañar"
finding-590,0,"Iran Surge political prisoners US-Israel war"
finding-176,0,"Somalia opposition May 16 protest Mogadishu term"
finding-262,0,"Diputada PAN pleito Noroña Alessandra"
finding-691,0,"Binnenvertriebene Gewalt Naturkatastrophen 32 Millionen"
finding-823,0,"Club Campo Madrid usuarios hípica deterioro"
finding-885,0,"Feijóo Zapatero presidencia llevarse dinero"
finding-849,0,"Magdalena desahucio Badalona 70 años pisos"
finding-1177,0,"Temblor México actividad sísmica 13 mayo"
finding-1198,0,"PJ Mendoza fractura kirchnerismo"
finding-1102,0,"Audiencia Barcelona gas pimienta Mossos"
finding-805,0,"Ángel Víctor Torres Clavijo conspiranoicas hantavirus"
finding-802,0,"Viaje Ayuso México inconsistencias amenazas"
finding-851,0,"Trump TPI apoyo Europa Filipino"
finding-1111,0,"Semana Crítica Cannes Clotet Santa"
finding-1376,0,"Madagascar Antananarivo coupures eau"
finding-273,0,"Florentino Pérez tapa fracaso Real Madrid Riquelme"
finding-1117,0,"Bisonte crítica científica España incendios"
finding-1044,0,"Câmara SP CPI moradia popular desvio"
finding-1031,0,"Mariana Francisco Ferreira juíza tragédia"
finding-909,0,"Her 4 çocuktan 1'i okulda çete tanığı"
finding-1163,0,"Hacinamiento estaciones Policía URI Bogotá reducción"
finding-914,0,"Eurovision İsrail başladı protesto yayınlamıyorlar"
finding-516,0,"Mexico cancels plans end school year early World Cup"
finding-295,0,"Franco Escamilla pobres clase media George Carlin"
finding-29,0,"Iran FM US approach main obstacle ending war"
finding-850,0,"Erik Porse experto agua reutilización Cataluña"
finding-876,0,"Monasterio Cañas cueva Cien Pilares senderismo"
finding-1188,0,"Once muertos 61 casas operación policial comunidad"
finding-196,0,"Wycliffe Oparanya ODM factions Linda Mwananchi"
finding-238,0,"Real Madrid Florentino enemigo perfecto"
finding-1054,0,"Constipação sangue fezes câncer intestino"
finding-498,0,"Global Epidemic Violence Age Impunity"
finding-1155,0,"Sarabia insultos arbitral Betis-Elche acta"
finding-892,0,"Nuevo tiempo educativo cuidados niños adolescentes"
finding-1036,0,"Medicamentos plataformas digitais ameaça saúde"
finding-1015,0,"Marcos Lisboa pesquisadora Maria Paula Curado diagnóstico"
finding-260,0,"EU acusaciones México amenazas Trump narcotráfico"
finding-891,0,"Federación LGTBI Congreso Pacto Estado"
finding-1135,0,"Estructura criminal multas ilegales extorsiones"
finding-908,0,"Galatasaray Lucas Torreira yumruklu saldırı"
finding-831,0,"13 millones africanos mercancía esclavitud"
finding-1092,0,"Irã pressiona EUA contraproposta fim guerra"
finding-522,0,"Gabon social media clampdown internet freedoms"
finding-993,0,"Clima Maracaibo Venezuela pronóstico"
finding-232,0,"Durigan contra compensação fim escala 6x1"
finding-992,0,"Clima Maracay Venezuela pronóstico"
finding-809,0,"Florentino Pérez convoca elecciones Real Madrid"
finding-834,0,"Zascacracia derecha izquierda dinámica"
