finding_id,is_on_topic,reasoning_note
finding-10,1,Putin hails Russia's Sarmat ICBM test launch
finding-117,1,Finland tightens medical-equipment exports to Russia — sanctions context
finding-118,1,Russian regions move schools online amid drone-attack fears
finding-119,1,Russia slates Sarmat ICBM deployment for late 2026
finding-124,1,Zelensky on 100+ Russian drones in the sky
finding-126,1,Drones strike Yaroslavl industrial facility
finding-127,1,Air Defense shoots down 111 of 139 Russian drones
finding-128,1,"War update — 210 combat clashes, Pokrovsk/Kostiantynivka hottest"
finding-129,1,Russian attacks on Dnipropetrovsk kill 8 civilians
finding-130,1,Russian drones target Odesa industrial infrastructure
finding-131,1,"Russia loses 1,130 troops, three air-defence systems"
finding-132,1,Russian agent sentenced for plotting to blow up eastern-Ukraine gas pipeline
finding-135,1,SBU detains Russian spotter guiding strikes on Sloviansk
finding-136,1,Kharkiv hit by Russian strikes; infrastructure fire
finding-137,1,Sikorski: only recognition of failed war aims will force Putin to negotiate
finding-141,1,Partisans report Russia moving warehouses deep into rear
finding-142,1,Kremlin intensifying hybrid ops with Russians abroad — CCD
finding-143,1,Russia intensifies strategic aviation; massive-strike threat remains
finding-145,1,War update — 170 combat clashes
finding-146,1,Russian attack on Sumy injures 13-year-old
finding-147,1,Zelensky on Kryvyi Rih strike — Russia killing Ukrainians after partial 3-day silence
finding-148,1,Russians attack Dnipropetrovsk community with aerial bombs — four killed
finding-149,1,"Russians strike Kryvyi Rih residential building, infant wounded"
finding-150,1,Russia's Kupiansk plan fails; fighting continues on Oskil left bank
finding-151,1,'Gray zone' on front stretches up to 10 km — Trehubov
finding-152,1,Zelensky: Ukraine targets gas facilities in Orenburg region
finding-257,1,Russian ship carrying nuclear reactors to N. Korea sunk near Spain
finding-350,1,"Russia tests nuclear-capable Satan II missile, 35,000 km range"
finding-534,1,Three-day ceasefire ends with fresh Russian attacks
finding-638,1,Putin and Zelensky cool on US-led peace talks
finding-654,1,Ukraine broadens diplomatic horizon by selling arms
finding-661,1,German state firm — gas deal for Putin's war chest
finding-694,1,New Ukrainian war tactic 'Deep strikes' hits Russia hard
finding-716,1,Ukraine strikes Taman port in Krasnodar; two wounded and fire
finding-725,1,Trump asked if Russia would get all Donbas — 'No'
finding-726,1,"Russia struck Kryvyi Rih, infant injured"
finding-730,1,Latvia drone crisis — defence minister resigns amid Ukrainian drone fallout
finding-734,1,Putin reported on successful Sarmat tests; combat-duty plan
finding-735,1,"War day 1539 — ceasefire ended, drones resume, 'airport truce' proposal"
finding-736,1,BBC Russian Service: student recruited to Russian drone forces killed
finding-738,1,CNN: sunk Russian cargo Ursa Major possibly struck by Western military to block nuclear transfer to NK
finding-744,1,"Ukrainian drones strike Orenburg, residential building damaged"
finding-746,1,"Over 1,400 civilians killed in Russia since war began; 41/month in 2026"
finding-749,1,Putin briefed on successful Sarmat launch
finding-755,1,"General Staff: Russia 1,344,180 troops lost"
finding-756,1,Ukraine sanctions 66 Russian companies/individuals tied to military-industrial complex
finding-758,1,Trump says end of war 'very close'
finding-759,1,Russia strikes Kryvyi Rih day after ceasefire ends
finding-761,1,Ukrainian drones hit Orenburg gas facility
finding-762,1,"Ukrainian drones strike 1,500 km from border"
finding-765,1,New Russia sanctions feature individuals exposed in KI documentary
finding-767,1,Abducted Ukrainian teen on Putin's children's commissioner
finding-768,1,Ukraine strikes Russian military targets in occupied Donetsk Oblast
finding-776,1,Trump doesn't rule out Russia visit
finding-779,1,Kremlin envoy: talks with Russia 'inevitable' for Europe
finding-781,1,RT commentary on Russian biolabs claims — Russian propaganda narrative around Ukraine war
finding-786,0,Moscow mocks UK over sanctioning psychiatric hospital — tangential UK-Russia sanctions item
finding-792,1,Russia test-fires state-of-the-art ICBM (Sarmat)
finding-798,1,Kremlin: EU's envoy confusion 'irrelevant' for Ukraine talks
finding-853,1,"Russian cargo ship sunk near Murcia carried nuclear reactors, possibly torpedoed"
finding-957,1,Tokayev and Mirziyoyev surprise appearance in Moscow for Victory Day
finding-958,0,Editorial: Eurasianet designated 'undesirable' by Russia — Russian internal media regulation
finding-961,1,Armenia thumbs nose at Kremlin with EU endorsement — Russia-Armenia tension
finding-962,1,Central Asian states abet Russian sanctions-busting
finding-1078,0,"France minister: unclear if hantavirus strain mutated — hantavirus, unrelated"
finding-1113,1,Russia announces ~290 drones launched by Ukraine downed
finding-1114,1,Zelensky reports ongoing attack with 100+ drones
finding-1118,1,Torture/isolation/disappearances of Ukrainians in Russian prisons
finding-1142,1,Russia downs ~300 Ukrainian drones over territory
finding-1171,1,Russia launched 139 drones at Ukraine overnight
finding-1227,1,Russian attacks on Dnipropetrovsk kill 6 after ceasefire expires
finding-1258,0,"Iran's Araghchi and Russia's Lavrov in Delhi for BRICS — BRICS meeting, not Russia-Ukraine"
finding-1300,1,"Russia successfully tests super-missile with 18,000 km range (Sarmat)"
finding-1354,1,Don't fall for rumors of Putin's weakness — war analysis
finding-1358,1,Ukraine's conscription crisis getting increasingly bloody
finding-1363,1,Ukrainian military naval drone found off Leucada — Ukrainian-drone war fallout
finding-1397,1,Inside the digital hunt for Ukraine's missing children
